timestamp,pattern,sti,lti
2025-06-25 10:45:42.976716,Ants,4200.0,7000.0
2025-06-25 10:45:42.976749,(SimilarityLink abamectin Ants),2800.0,0
2025-06-25 10:46:46.889403,Ants,3641.7006465517243,7000.0
2025-06-25 10:46:46.889440,(SimilarityLink abamectin Ants),2240.0,0
2025-06-25 10:46:46.889469,farm,12815.815815815817,12815.815815815817
2025-06-25 10:46:46.889497,abamectin,1118.299353448276,0
2025-06-25 10:49:46.789899,Ants,3081.4544604775438,7000.0
2025-06-25 10:49:46.789937,(SimilarityLink abamectin Ants),2352.046877661069,0
2025-06-25 10:49:46.789967,farm,12815.028880955553,12815.815815815817
2025-06-25 10:49:46.790001,abamectin,1625.6828691692788,0
2025-06-25 10:49:46.790031,aphids,11859.413431148867,11917.81070359649
2025-06-25 10:53:56.302846,Ants,2790.187377677533,7000.0
2025-06-25 10:53:56.302883,(SimilarityLink abamectin Ants),2353.2130312794466,0
2025-06-25 10:53:56.302912,farm,12814.740025392777,12815.815815815817
2025-06-25 10:53:56.302940,abamectin,1916.652463785953,0
2025-06-25 10:53:56.302968,aphids,11858.833621276597,11917.81070359649
2025-06-25 10:53:56.303002,.,11082.728872513651,11082.728872513651
2025-06-25 10:59:54.536228,Ants,2615.821654727002,7000.0
2025-06-25 10:59:54.536265,(SimilarityLink abamectin Ants),2353.323158039334,0
2025-06-25 10:59:54.536292,farm,12814.555826842898,12815.815815815817
2025-06-25 10:59:54.536319,abamectin,2091.6202852074425,0
2025-06-25 10:59:54.536346,aphids,11858.454026956044,11917.81070359649
2025-06-25 10:59:54.536372,.,11082.58044015324,11082.728872513651
2025-06-25 10:59:54.536399,Botulinum,6183.696770309417,10306.161283849033
2025-06-25 10:59:54.536428,(SimilarityLink acetamiprid Botulinum),4122.464513539612,0
2025-06-25 11:15:52.829106,Ants,2511.10909055491,7000.0
2025-06-25 11:15:52.829145,(SimilarityLink acetamiprid Botulinum),3298.079166049248,0
2025-06-25 11:15:52.829176,farm,12814.434033684473,12815.815815815817
2025-06-25 11:15:52.829206,avoids,9584.007840536286,9584.007840536286
2025-06-25 11:15:52.829236,aphids,11858.292530290237,11917.81070359649
2025-06-25 11:15:52.829266,.,11081.944550183774,11082.728872513651
2025-06-25 11:15:52.829296,Botulinum,5359.3995304585715,10306.161283849033
2025-06-25 11:15:52.829325,abamectin,3033.230644179346,0
2025-06-25 11:36:22.342239,alcohol,8867.358713555439,8912.455739597808
2025-06-25 11:36:22.342276,acetamiprid,3013.0642020284868,0
2025-06-25 11:36:22.342306,farm,12814.375025005631,12815.815815815817
2025-06-25 11:36:22.342334,avoids,9583.53616756134,9584.007840536286
2025-06-25 11:36:22.342362,aphids,11858.159748723661,11917.81070359649
2025-06-25 11:36:22.342390,.,11081.49546658863,11082.728872513651
2025-06-25 11:36:22.342418,Botulinum,4535.0928968032695,10306.161283849033
2025-06-25 11:36:22.342449,(SimilarityLink acetamiprid Botulinum),2803.5227533389307,0
2025-06-25 13:54:53.040473,alcohol,8867.319638176474,8912.455739597808
2025-06-25 13:54:53.040518,acetamiprid,2929.4021090648775,0
2025-06-25 13:54:53.040550,farm,12814.365943242174,12815.815815815817
2025-06-25 13:54:53.040580,avoids,9583.27048162276,9584.007840536286
2025-06-25 13:54:53.040611,aphids,11857.690357799895,11917.81070359649
2025-06-25 13:54:53.040641,.,19368.778997694386,19370.688213941445
2025-06-25 13:54:53.040678,Botulinum,3842.709705605758,10306.161283849033
2025-06-25 13:54:53.040712,(SimilarityLink acetamiprid Botulinum),3580.084073854033,0
